experience_level,years_experience,employment_type,company_size,remote_ratio,benefits_score,job_description_length,skill_count
0,0,0,2,0,7.3,2473,3
3,11,0,0,100,5.4,1130,3
3,16,1,1,50,8.3,1125,3
0,0,0,2,100,9.5,1116,4
2,6,0,1,50,9.5,2418,3
0,1,0,2,0,9.7,1016,3
2,5,0,2,100,6.8,1553,5
2,8,0,2,100,6.6,2175,4
2,8,0,0,0,9.3,2060,4
0,1,1,2,100,9.4,2454,4
2,7,0,1,0,8.6,1688,3
2,8,0,2,100,6.8,908,3
3,19,0,2,50,6.5,710,4
1,3,0,2,50,8.2,707,3
0,1,0,1,50,9.0,1800,4
3,11,0,1,50,8.9,1090,5
3,18,0,2,0,7.4,1946,5
1,2,0,1,0,5.6,2263,5
2,7,0,0,50,5.8,1890,4
3,13,0,2,50,7.9,1874,5
3,13,0,2,100,5.5,1508,5
1,3,0,2,0,7.1,2327,4
2,6,0,0,0,8.8,2116,4
2,8,0,2,100,6.2,2088,5
0,0,1,1,0,6.0,2181,5
2,8,1,0,0,7.3,1197,5
2,7,0,0,0,5.4,1599,4
0,1,0,0,50,6.9,1526,3
2,8,1,1,0,8.0,561,4
0,1,1,2,50,7.5,2394,4
2,8,0,1,50,6.5,763,3
2,8,0,1,50,5.4,553,3
1,3,0,0,0,9.2,1863,3
0,1,0,1,0,5.5,1355,5
3,13,0,2,50,5.8,2436,3
1,2,0,2,0,5.8,2235,3
1,3,0,0,50,8.8,1252,3
2,5,0,1,50,7.1,1439,4
3,12,1,1,0,10.0,1964,3
3,17,0,2,100,5.1,1241,5
1,3,1,2,100,7.6,1653,5
2,7,1,1,0,9.0,1863,5
1,4,0,1,100,8.8,1240,3
1,3,1,1,100,9.2,666,3
1,3,0,1,100,7.2,2051,4
0,0,0,1,0,7.1,1737,3
0,0,0,2,0,8.9,1135,5
3,19,0,1,50,7.9,2469,3
0,1,1,1,100,6.1,2239,3
0,1,1,2,100,8.1,2134,3
0,0,1,1,50,7.9,1449,3
3,19,0,1,50,8.1,2034,5
2,6,0,1,0,5.8,1668,3
0,1,1,1,0,5.3,2345,4
2,8,0,1,0,8.4,707,4
2,8,0,1,0,9.9,1278,4
0,0,0,1,50,7.7,2005,4
3,18,0,2,100,8.4,860,5
1,3,0,2,0,5.1,2308,4
1,2,1,0,0,7.7,1718,4
0,1,0,0,100,7.3,1168,4
2,6,1,0,0,7.1,643,5
0,1,0,1,0,8.3,1661,5
2,8,0,1,50,8.3,1556,4
1,3,1,1,0,6.4,2347,4
0,0,0,0,0,7.7,933,5
2,7,1,2,0,5.8,2434,5
3,18,1,2,50,6.8,1778,4
0,1,1,1,0,5.3,1734,3
2,6,0,2,0,6.0,2200,5
3,14,0,1,100,7.7,681,4
0,0,0,1,50,6.1,1100,5
1,2,1,1,100,8.8,2382,5
3,11,0,1,50,8.8,504,4
2,6,0,2,0,6.0,681,5
0,1,1,2,50,9.2,951,3
0,1,0,0,50,9.8,1199,5
3,14,0,1,0,8.8,565,5
0,1,0,1,0,9.5,1052,5
3,11,1,0,100,7.1,1213,4
1,2,0,2,100,8.8,1070,4
0,0,0,1,100,9.1,803,4
2,8,0,1,100,9.8,656,5
2,8,0,1,50,9.2,2270,3
2,7,0,0,100,8.6,1141,3
2,5,0,1,0,5.1,2285,3
0,1,0,1,100,7.8,2030,3
3,13,0,0,100,7.6,1644,4
2,7,0,0,0,7.6,757,4
1,4,0,2,50,9.2,1209,3
2,6,0,1,0,7.2,2312,5
1,3,1,1,100,5.9,1416,4
3,16,0,1,100,7.0,620,5
1,2,0,2,50,5.2,522,3
3,16,0,1,0,7.4,2285,4
1,4,0,1,0,6.0,2183,4
1,3,0,0,100,5.8,1130,4
1,4,0,0,100,9.9,719,5
1,2,0,2,50,9.9,628,5
0,0,0,1,100,5.9,1106,5
1,4,0,1,50,8.4,700,5
2,9,0,0,0,8.8,2027,3
0,1,0,0,0,6.3,1278,5
1,3,0,2,0,8.3,720,3
3,10,0,2,50,7.4,1292,4
2,8,0,2,50,7.9,554,3
2,7,1,0,0,6.6,960,3
0,1,1,2,100,10.0,2412,4
1,4,1,1,0,9.7,1325,3
3,19,1,1,100,8.0,897,5
2,6,1,2,100,6.5,1079,5
3,12,0,1,0,6.8,832,3
0,0,0,0,0,7.2,689,4
2,6,0,2,100,9.5,1514,3
0,1,0,1,0,6.4,2236,4
0,1,1,0,50,5.2,1738,4
1,2,0,1,50,5.8,2497,5
0,0,0,1,100,9.3,1898,4
2,6,0,0,50,8.5,671,3
0,1,1,2,0,5.6,685,5
2,6,0,1,50,5.5,1532,4
0,1,0,2,0,6.0,2202,5
0,0,0,2,50,7.3,1058,4
3,18,0,0,100,8.6,2428,3
0,0,0,2,0,8.1,2124,5
3,14,1,0,100,5.2,1119,4
3,12,1,1,0,5.5,2238,3
1,4,0,0,0,9.7,2206,4
3,11,1,1,0,7.7,2179,4
2,6,1,1,50,6.6,514,3
0,0,0,0,0,8.6,923,3
0,1,0,2,100,8.6,984,3
0,1,0,1,50,7.5,564,4
0,0,0,0,0,6.8,985,3
0,1,0,0,50,5.1,1952,5
3,19,1,1,0,9.2,938,3
2,5,0,0,100,9.4,2169,5
3,17,0,2,50,8.3,2483,3
3,18,0,2,0,8.5,511,5
0,1,0,0,0,8.6,2135,3
3,18,0,0,50,7.5,1729,5
1,3,1,0,50,5.9,1799,3
1,2,0,1,100,6.0,2204,5
3,14,0,0,100,5.8,781,5
1,4,0,2,100,7.7,1924,4
3,12,0,0,100,6.9,1224,4
2,5,0,0,50,7.3,918,5
3,16,0,1,0,5.8,1724,5
2,6,1,2,50,9.9,1852,4
2,5,0,2,100,7.7,1842,3
1,4,0,1,0,6.5,1578,5
1,2,1,2,100,8.5,1041,4
2,8,1,2,0,6.3,1696,4
0,0,0,2,100,9.1,1873,5
2,9,0,0,100,7.7,1135,5
1,4,0,2,100,8.4,1431,3
0,0,0,0,100,7.9,1382,3
1,4,0,1,0,5.2,2206,4
3,10,1,0,0,6.6,1808,5
1,2,0,0,50,5.1,2195,3
1,3,0,2,100,9.5,1932,4
2,9,0,1,100,8.3,1758,3
0,1,1,1,50,5.5,1422,3
3,11,1,1,50,7.4,2270,5
1,2,1,1,0,7.1,984,3
0,1,0,1,50,9.6,2473,5
1,2,0,2,50,9.2,1958,3
2,8,0,1,50,8.3,853,5
3,12,0,2,100,9.0,1461,5
0,0,1,0,0,6.0,1252,3
3,18,0,0,50,7.9,1502,5
1,2,1,0,100,8.3,1835,3
3,19,1,0,0,6.2,1435,5
1,3,0,1,0,5.9,1026,4
2,8,0,0,100,6.8,2088,5
3,12,0,0,50,8.6,1797,4
2,9,0,0,100,9.1,1292,4
3,17,0,1,50,5.8,2246,5
2,9,0,2,100,8.1,1661,5
3,10,0,1,100,7.4,2399,4
0,1,1,1,0,9.2,1691,5
0,0,0,0,0,7.6,1873,3
2,6,0,2,100,6.9,1939,5
3,18,0,2,100,9.2,1007,4
3,19,0,0,100,6.3,1899,5
3,11,0,0,0,5.2,1157,3
3,16,0,2,0,5.7,1557,3
3,18,0,2,50,9.9,2280,5
0,0,0,1,50,9.5,1108,4
0,0,0,2,50,6.6,2091,4
0,0,0,1,0,6.0,2278,4
0,1,1,1,50,10.0,1040,5
2,9,0,2,0,7.2,1064,5
0,1,1,2,0,9.0,763,5
2,6,1,1,50,9.3,2479,5
3,10,0,2,100,8.9,2310,5
2,6,0,2,100,9.5,1460,5
1,4,0,2,100,7.5,1469,5
2,7,1,0,0,7.1,1140,4
1,2,0,2,0,8.2,636,5
1,2,0,2,100,9.1,1638,3
1,4,0,0,100,6.5,2356,3
3,11,0,1,50,8.2,1682,5
2,9,0,1,50,8.0,1924,5
1,2,1,0,50,7.2,837,4
3,18,0,1,50,6.7,2438,3
1,4,0,0,0,5.5,1714,3
1,3,0,1,50,8.1,931,4
0,0,0,0,50,7.0,1617,3
3,15,0,2,100,9.6,1395,4
2,8,0,0,0,6.0,2445,4
2,6,0,2,100,7.1,2147,3
1,3,0,0,50,8.5,1984,5
2,6,0,1,50,5.3,909,4
2,7,0,2,50,9.8,1665,3
1,4,0,0,100,8.8,966,3
2,5,1,0,50,6.2,992,3
3,13,0,1,100,8.1,2358,3
3,17,0,1,100,8.1,1525,3
1,3,0,2,100,9.7,2203,3
2,6,1,1,50,6.7,2447,4
2,6,0,1,50,9.0,2469,4
0,1,0,1,0,8.4,1903,5
1,4,0,1,0,5.5,659,4
2,6,0,0,100,7.6,1100,3
3,19,0,0,50,9.9,807,5
2,8,0,2,50,5.3,1594,3
0,1,0,2,100,7.7,728,5
2,7,0,0,100,7.6,2017,4
1,3,0,2,100,8.3,528,5
2,9,0,2,0,8.9,1484,5
1,3,0,1,100,8.4,1391,3
0,0,0,2,0,7.7,2240,3
1,4,0,1,50,6.4,977,5
0,0,0,1,50,7.4,720,5
3,16,0,0,50,7.6,1666,5
1,3,1,1,50,5.2,657,3
3,12,0,2,0,6.4,1583,3
2,7,0,2,100,5.1,1112,4
3,15,1,0,50,9.5,723,5
2,6,0,2,100,6.2,590,4
1,4,0,2,0,8.1,592,5
0,1,0,2,50,7.6,2315,3
3,16,1,1,0,8.4,2346,4
1,2,1,0,0,9.9,1223,4
0,1,0,1,0,7.1,2250,4
0,1,0,0,100,8.5,1247,3
2,7,0,0,100,8.7,1617,4
3,13,1,2,50,7.9,2189,5
3,17,1,1,50,8.4,2052,3
1,3,0,0,50,6.1,969,4
3,19,1,1,100,5.6,1756,3
2,7,1,2,50,9.4,2169,5
3,10,0,2,50,6.2,2233,4
0,0,0,2,50,8.2,1254,3
1,3,0,2,0,6.2,2223,5
1,2,1,2,0,7.9,1802,4
2,9,0,2,100,9.5,821,3
2,9,0,1,0,7.3,2206,4
3,16,0,0,0,8.6,2098,4
0,0,0,0,100,6.7,2258,4
0,0,1,1,0,6.6,510,5
0,1,0,0,100,9.9,1117,4
3,10,0,1,100,6.4,1120,4
2,6,0,0,100,6.4,751,5
1,3,1,0,50,5.8,2134,4
0,0,0,0,100,6.8,1829,4
2,9,1,0,100,5.7,904,5
0,1,1,2,0,5.7,1742,4
0,1,0,0,100,8.5,1344,4
0,1,0,0,50,6.3,803,3
2,6,0,2,50,7.7,1178,5
1,2,0,2,100,9.3,758,5
2,7,0,0,0,8.2,1604,3
1,4,0,2,50,7.0,1376,5
1,2,1,2,50,8.1,1265,5
1,4,1,1,100,5.7,2078,3
3,18,1,1,50,8.8,991,3
0,1,0,2,0,8.2,2131,5
3,17,1,1,50,8.0,2187,5
0,1,1,2,0,5.8,1010,4
0,0,1,1,50,7.0,1066,5
3,13,0,1,100,9.8,524,4
0,0,0,2,0,9.1,1741,4
0,0,0,0,50,7.3,2018,4
0,1,0,0,50,10.0,658,4
3,12,0,2,50,5.2,617,4
1,3,0,2,100,8.3,2255,3
2,9,1,0,0,9.7,2001,3
3,19,0,0,0,9.2,1370,5
1,3,0,1,0,7.4,1083,4
2,8,1,2,50,8.2,1066,4
1,3,0,1,50,7.4,1601,4
1,3,1,0,0,8.2,547,3
1,3,0,2,0,6.7,1056,4
2,5,1,1,0,9.0,921,4
3,11,0,2,0,8.8,632,5
3,14,0,0,100,7.1,1320,3
0,1,1,1,0,6.1,1326,5
3,16,1,0,0,6.6,2100,5
1,4,0,2,0,7.4,1223,4
1,4,1,0,50,6.5,805,3
3,18,0,1,50,7.4,2114,4
1,4,1,0,0,8.0,1797,4
3,15,1,0,50,7.7,2334,4
3,19,0,2,50,7.4,2082,4
2,9,1,1,100,6.0,2433,5
3,13,1,1,50,8.0,503,3
3,11,1,2,0,8.7,2206,3
1,2,0,1,100,6.8,1425,4
2,7,1,0,0,8.6,1182,4
3,14,0,1,50,8.0,1478,4
1,3,0,0,100,5.2,2185,4
1,2,0,1,0,9.2,1212,4
0,1,0,2,0,9.0,1250,4
0,0,0,1,100,8.5,2110,4
3,18,0,0,100,5.8,1450,5
0,1,1,1,0,8.2,915,5
3,17,0,0,100,9.7,2152,5
1,2,0,2,50,9.1,2195,5
0,1,0,0,0,6.3,867,5
0,1,0,1,100,8.8,1068,4
2,7,1,1,0,8.2,742,3
3,10,0,1,100,6.0,2117,4
1,4,0,1,100,5.8,731,4
1,3,0,0,0,6.0,2070,4
0,0,0,1,100,6.0,1424,3
3,12,0,2,100,6.9,727,4
2,5,0,1,100,6.4,2262,5
1,3,0,2,0,5.6,1924,5
0,1,0,2,100,8.5,807,5
1,2,0,1,50,6.7,1556,4
2,7,0,1,100,7.1,524,3
2,9,0,0,0,5.9,992,5
3,12,1,2,50,6.9,1280,5
0,1,1,0,100,8.8,1909,3
0,1,0,1,0,6.4,1210,5
2,9,0,0,100,9.0,1403,4
3,17,1,1,100,8.4,2338,5
2,7,1,0,0,9.0,2481,5
2,5,0,2,100,7.6,2150,4
2,7,1,2,100,9.3,2181,4
1,3,0,0,0,7.9,1864,4
0,0,0,1,0,7.9,1527,5
0,1,1,0,100,6.9,1993,5
1,2,0,1,0,8.5,2480,3
2,6,1,0,0,5.0,876,4
0,0,0,0,50,8.6,1134,4
0,0,0,0,100,8.0,1472,5
1,3,0,1,0,10.0,2051,4
3,19,0,0,50,7.8,987,3
0,0,1,0,0,9.0,1082,3
3,11,0,1,0,7.7,1677,5
2,9,0,1,50,9.9,827,4
0,1,0,0,100,9.9,1511,4
0,1,0,1,0,9.1,1439,4
0,1,0,1,0,7.7,1564,3
0,1,0,0,0,7.5,1025,5
3,15,0,0,0,9.4,1952,4
0,0,0,1,50,7.8,738,3
0,0,1,1,0,7.8,1766,5
0,0,1,1,50,7.3,2250,5
3,17,1,2,0,5.2,1897,5
3,10,0,2,50,7.9,922,3
0,1,0,2,100,10.0,1313,5
0,1,1,1,0,7.5,1413,4
0,0,0,1,100,9.8,1077,3
0,0,0,1,0,5.2,1816,3
2,6,0,2,50,9.1,2078,5
2,6,1,2,0,8.8,547,4
0,1,0,0,0,6.6,1439,4
1,2,0,2,0,9.6,755,4
1,2,0,2,0,8.5,1880,4
2,5,0,0,50,5.8,2151,4
2,7,0,0,100,6.8,2336,3
2,9,1,1,50,5.7,1797,5
0,1,0,1,100,5.1,1038,4
0,0,0,1,100,9.9,2309,3
2,9,0,0,0,8.5,1879,4
1,3,1,1,50,6.2,1151,4
0,0,1,0,0,9.9,848,3
1,3,1,1,100,10.0,2404,3
3,19,1,2,100,7.4,629,4
3,15,0,1,50,6.0,637,5
2,9,1,2,50,9.6,1017,5
0,1,1,1,0,6.5,1823,4
1,4,1,1,100,8.5,1149,4
3,12,0,2,50,5.5,997,3
1,2,0,1,0,6.8,2173,3
1,2,0,1,0,6.2,1168,5
1,4,0,0,100,8.4,742,3
1,4,1,0,100,7.9,808,4
3,18,0,2,0,8.0,1325,4
1,2,1,2,0,7.7,1097,3
1,2,0,0,100,7.2,1310,3
2,7,0,0,100,7.6,1408,4
1,2,0,2,50,6.1,1685,5
1,3,0,1,0,8.7,2422,5
0,0,0,0,50,7.1,566,4
0,1,0,1,100,6.1,2368,5
0,0,0,0,50,9.4,1297,4
1,3,0,2,0,5.5,1611,4
2,7,0,0,50,7.1,1035,5
1,3,0,2,50,8.9,541,3
0,0,1,2,100,6.6,1618,3
3,19,0,2,0,9.2,786,4
2,8,1,2,50,7.9,522,3
1,2,0,2,0,6.3,1955,5
2,6,0,0,50,8.6,2156,3
0,1,0,2,0,8.1,1240,4
0,0,1,1,0,6.9,1915,3
3,11,0,2,100,6.2,1958,5
0,0,0,0,50,7.9,1820,5
2,9,0,0,0,9.4,2111,5
1,2,0,0,0,9.6,551,5
2,7,1,2,50,8.2,974,5
2,8,1,2,100,8.9,2312,3
2,6,0,1,100,6.3,915,3
2,5,0,1,50,7.7,521,5
2,6,1,2,50,7.9,1171,3
0,1,1,1,100,8.2,2022,3
3,19,0,1,100,9.8,1184,5
3,19,0,0,100,7.9,593,4
1,3,0,2,0,6.3,1951,5
0,0,0,0,0,7.9,618,3
0,1,0,0,100,9.5,2126,3
2,6,1,2,50,5.5,539,4
1,2,0,0,0,8.5,1588,4
1,2,1,2,100,6.5,601,4
0,0,0,1,0,9.4,1007,4
1,2,0,1,100,7.3,2049,4
3,14,0,2,100,9.8,2386,3
1,2,0,1,100,6.7,1556,4
0,0,0,0,0,9.6,1144,3
2,7,1,2,100,9.3,995,5
2,5,0,2,0,7.8,1149,3
1,3,0,1,0,5.6,1139,5
2,9,0,0,100,6.3,1131,4
0,0,0,1,0,5.4,1120,4
3,11,0,2,100,6.4,1378,3
1,4,0,2,50,9.6,1377,3
2,9,1,1,0,8.1,973,4
1,2,0,2,100,10.0,854,3
2,5,1,1,0,8.4,1472,5
0,0,0,0,50,8.8,804,4
2,6,0,0,100,5.1,1519,5
0,0,0,0,0,5.9,2402,4
2,6,0,1,100,8.2,1619,3
0,1,1,2,100,6.9,2165,3
0,0,1,0,0,6.8,1415,4
3,16,0,2,0,8.8,859,3
0,1,0,1,100,6.8,2493,3
0,0,0,0,0,9.7,1868,3
1,2,0,1,0,5.5,2116,5
1,3,1,2,100,8.6,1520,4
1,3,0,1,0,8.6,1213,3
2,6,0,0,50,7.6,2150,3
2,8,0,1,50,9.1,2236,5
2,5,0,0,100,6.1,2269,5
1,3,0,0,50,7.6,1489,4
2,5,0,1,100,7.5,628,5
3,16,1,2,0,9.4,2378,5
3,18,0,2,100,8.2,729,4
1,3,0,0,100,8.4,2158,5
3,16,0,2,50,8.1,1993,5
1,2,0,2,0,5.2,1428,3
1,4,0,1,0,8.6,1359,4
2,7,0,1,0,6.3,1620,3
1,2,0,0,50,9.4,1736,5
1,2,0,0,50,9.2,2161,4
1,3,0,2,50,9.2,2219,4
1,4,0,1,0,6.7,1226,5
2,7,1,2,0,5.5,1070,4
1,4,0,1,0,9.8,1836,4
3,12,1,0,0,8.8,879,5
0,1,1,1,0,7.2,1333,4
0,0,0,1,100,7.8,2080,3
1,3,0,0,100,9.3,1346,3
0,0,0,0,50,9.4,1509,5
3,17,0,0,50,6.7,948,3
0,0,0,2,50,7.1,1537,5
1,2,1,0,50,8.7,686,3
0,1,0,0,50,8.7,1971,4
2,7,0,2,0,9.4,662,3
1,3,0,2,50,9.0,1142,5
0,1,0,0,0,5.4,2365,3
3,15,0,0,50,7.3,1391,5
1,4,1,1,100,8.0,1999,3
3,14,0,1,50,8.2,1364,3
2,5,1,2,0,6.8,1805,4
3,13,0,0,50,8.3,1657,3
2,8,1,1,100,7.7,700,3
0,0,0,0,0,9.0,898,3
1,3,0,2,50,6.2,549,4
2,8,0,1,50,6.7,2309,3
1,3,0,2,100,9.8,1205,3
1,4,0,0,100,6.2,945,3
0,1,0,2,100,7.7,1562,4
0,1,0,1,100,8.4,1453,5
2,6,1,2,0,8.7,726,3
1,4,1,2,0,9.3,685,4
2,5,1,1,0,9.6,2075,5
3,16,1,0,50,6.6,1080,4
1,2,0,0,0,7.0,2297,5
3,19,0,1,100,9.1,1845,5
2,7,0,1,0,8.8,2408,5
0,1,0,0,0,6.7,2370,5
0,1,0,0,0,9.6,1232,3
0,1,0,1,100,6.4,2234,4
1,3,0,0,0,9.3,1303,5
3,10,0,1,100,5.1,1523,5
1,3,0,1,100,8.8,1796,3
2,8,1,0,0,8.0,2137,4
2,9,1,2,100,6.1,2317,3
0,0,0,2,0,7.0,1021,3
0,1,1,1,0,6.1,691,5
2,8,0,0,0,5.8,2349,4
2,9,0,0,0,6.9,746,4
0,0,1,1,50,7.9,1182,5
2,6,0,0,50,9.9,543,3
3,15,1,0,50,6.9,1033,4
0,0,1,2,0,9.1,918,3
1,4,0,1,50,5.3,2112,4
2,9,0,1,50,9.6,1117,3
0,0,1,2,100,9.3,2282,3
3,19,0,0,0,8.7,1508,4
1,3,1,0,0,7.9,871,5
3,15,0,2,50,9.8,810,3
1,3,0,2,100,9.7,689,5
1,4,0,0,0,8.9,2237,3
3,17,0,1,100,5.5,1209,5
1,2,0,2,100,9.3,1857,4
1,3,0,0,100,5.9,1019,5
1,4,0,0,0,9.6,2155,4
3,19,0,1,50,9.7,1339,3
1,3,0,2,0,7.1,1871,5
2,5,0,1,50,6.9,667,4
3,11,0,1,50,5.7,1236,3
3,19,1,2,100,6.0,1655,4
2,9,0,2,50,9.6,1251,3
2,9,0,0,100,5.9,2159,4
0,1,1,2,0,9.5,531,4
0,0,1,1,50,7.5,1685,5
1,3,0,0,0,5.7,2002,3
1,2,0,2,0,5.5,2059,4
2,9,0,0,50,9.8,1392,5
1,4,0,0,0,8.8,1152,5
3,13,0,2,50,6.4,1922,3
1,4,1,1,0,7.0,1644,3
0,1,0,0,100,7.9,2406,5
2,9,0,0,50,6.4,1525,3
1,3,1,2,0,9.5,2287,5
0,1,0,0,100,6.5,1106,4
0,0,0,0,0,6.0,2430,4
0,1,1,1,50,8.9,590,3
3,11,1,1,50,6.8,2040,4
3,19,0,2,50,9.5,1384,3
3,10,0,2,0,6.3,1699,5
2,7,0,1,100,9.0,717,4
1,2,1,2,50,7.5,1663,4
2,8,0,2,100,7.7,2453,3
3,19,0,2,0,9.8,2298,4
1,2,0,2,50,8.6,1291,3
1,4,1,2,50,9.4,2232,4
2,7,0,0,100,7.2,1626,3
2,6,1,1,50,6.4,1825,3
1,4,1,2,0,9.1,2189,5
0,1,0,0,100,7.0,1588,4
1,4,0,2,50,6.0,1730,5
3,19,0,2,100,7.2,1907,5
1,2,0,2,0,9.3,782,3
1,3,0,2,0,5.9,1889,5
0,1,0,2,0,7.5,1430,5
3,11,0,2,0,5.7,653,4
3,17,0,2,100,9.6,1994,4
2,5,0,0,0,8.9,2280,5
3,16,0,1,0,9.9,1918,4
1,4,1,0,0,6.1,1864,5
3,18,0,2,100,5.3,1287,3
3,11,0,1,100,8.3,2363,4
0,0,0,0,50,9.7,1641,4
3,16,0,0,100,5.7,2110,3
1,2,0,1,0,8.1,715,5
2,9,0,2,0,5.8,712,3
1,3,0,2,100,5.2,2387,4
1,3,1,1,100,6.9,981,5
2,5,1,0,0,8.8,686,5
3,13,0,0,50,9.9,1028,5
2,6,1,2,100,8.2,932,3
3,12,0,1,0,10.0,1989,4
3,11,1,2,100,5.9,1361,5
1,2,0,2,100,8.2,736,5
1,3,0,2,0,8.5,1288,5
2,5,0,2,0,7.5,2317,5
2,9,0,2,100,8.3,1955,5
1,3,0,0,0,9.9,577,5
0,1,0,0,50,6.4,1831,5
0,0,1,2,0,7.8,557,3
2,6,0,1,0,6.2,968,5
2,7,1,2,100,6.1,1364,4
3,12,0,1,100,5.4,1518,3
2,7,0,0,100,5.3,2076,3
3,17,1,0,100,8.1,827,5
2,6,0,2,0,6.3,522,4
2,7,0,1,0,9.9,1883,5
1,4,0,2,0,9.9,2461,4
0,0,0,1,0,9.2,1857,5
2,5,0,0,100,7.5,672,3
0,1,0,1,100,9.5,1073,3
1,2,0,0,50,7.6,1455,5
2,6,0,2,50,7.1,732,4
2,8,0,2,50,9.9,2476,4
0,1,0,2,50,6.0,2337,5
0,1,0,2,50,5.8,1218,4
3,15,0,0,50,9.7,1327,3
0,0,1,2,100,8.8,670,4
2,7,1,0,0,7.0,2132,5
2,7,0,0,50,6.9,1176,5
2,6,0,2,50,7.0,1144,5
0,0,1,2,0,9.7,1385,5
3,14,0,2,50,9.1,2085,4
2,6,0,0,50,8.2,821,4
0,1,0,2,0,7.9,751,4
3,18,1,2,50,5.9,1066,3
3,15,0,2,50,5.5,605,5
0,1,0,1,50,6.4,1186,5
1,3,0,2,50,7.7,2306,3
3,10,1,1,50,6.4,1985,4
1,4,0,0,100,8.1,1877,3
3,14,0,0,0,9.8,979,3
2,7,0,0,50,7.5,723,5
3,10,0,0,100,5.9,1471,4
2,9,0,1,100,6.7,1818,5
0,0,0,2,0,6.1,1892,3
3,14,1,1,0,9.7,1552,4
2,9,1,2,50,7.4,719,4
0,1,0,2,0,6.3,882,5
1,4,0,0,100,8.8,687,5
1,2,0,2,0,9.2,1090,3
0,0,1,2,50,9.5,1390,5
2,5,0,0,50,8.9,2215,4
2,7,0,1,0,6.9,1311,5
1,2,0,2,0,6.4,1017,5
1,3,1,1,100,8.4,1554,4
3,17,0,0,100,8.4,773,4
2,5,0,2,0,8.5,1686,5
0,1,0,1,50,5.1,1339,3
0,0,0,1,50,10.0,1610,5
2,6,1,1,50,8.9,1090,4
3,10,0,1,100,9.5,1547,5
3,16,0,1,50,5.4,2380,5
0,0,0,0,0,9.6,1099,5
1,4,0,2,50,5.6,966,4
2,6,0,0,50,5.3,1125,4
2,7,0,2,0,8.7,797,5
1,4,1,1,50,7.1,1980,4
1,2,0,0,0,6.1,1805,5
1,2,0,0,50,6.0,2006,4
2,8,1,1,0,7.8,1557,3
3,12,0,0,100,8.0,1387,3
3,14,1,2,50,6.6,1056,5
1,2,0,0,100,5.8,1025,3
2,5,0,1,0,6.5,2462,5
0,1,0,1,100,9.3,796,5
1,2,0,0,50,6.0,1608,5
2,9,0,1,100,6.7,1160,3
2,7,1,1,50,7.5,1827,4
2,5,0,0,50,7.7,1034,5
2,6,0,2,100,6.8,2278,4
2,8,0,0,0,8.1,1389,3
1,4,0,1,100,9.7,1087,5
0,0,0,1,0,9.8,520,4
2,9,1,0,100,6.3,1061,3
1,2,0,0,100,7.2,805,3
0,0,0,0,0,9.3,1007,4
1,3,0,0,50,8.6,1957,3
2,8,0,0,100,6.6,2376,4
3,12,0,2,50,7.7,1979,4
2,8,0,1,0,8.5,1934,3
2,7,1,1,100,9.9,2182,5
2,9,0,2,100,6.1,617,4
0,1,0,2,100,6.9,2241,4
0,0,0,2,50,8.5,2474,4
3,13,1,2,50,6.5,1928,5
2,6,0,0,100,9.5,748,3
3,18,0,2,100,6.9,906,5
3,14,0,1,0,9.0,2112,5
3,17,1,0,0,8.4,2323,5
2,6,0,2,100,6.3,772,3
1,4,0,1,50,7.6,2319,5
2,5,0,2,100,9.2,2460,3
1,4,0,1,50,7.6,2114,5
1,2,0,2,100,5.5,2041,3
1,2,0,1,100,9.2,1244,5
1,4,0,0,50,8.6,1714,4
1,4,1,2,50,8.3,1885,5
0,0,0,0,50,7.2,2225,5
2,6,1,2,100,9.8,1374,3
0,1,0,2,50,6.7,2298,4
2,7,1,0,0,7.7,1511,5
3,14,0,1,50,8.8,1189,3
1,3,1,2,100,7.6,709,3
3,15,1,2,100,9.6,2496,4
1,3,0,0,100,9.4,2288,3
2,6,0,2,100,5.3,2212,3
1,4,0,2,100,9.2,790,4
0,1,0,0,0,8.9,2077,5
3,11,0,1,50,7.6,770,3
1,2,1,2,0,9.7,1698,5
3,13,0,1,50,9.8,567,3
1,3,1,2,0,8.5,2478,3
0,0,1,0,50,6.5,1118,4
2,8,0,1,0,9.6,2449,4
1,4,0,0,50,7.3,2483,5
0,0,0,0,0,5.7,1441,4
2,7,0,1,0,5.7,1783,4
0,0,0,2,100,9.4,2163,4
2,9,1,2,0,6.4,2422,4
0,1,1,2,50,8.6,2462,5
0,0,0,1,0,6.6,2455,3
0,0,0,0,50,9.1,852,5
2,7,1,1,100,5.0,737,4
0,0,0,2,0,5.2,544,5
0,0,0,2,0,7.6,1570,5
2,7,0,0,50,9.1,1412,5
2,9,0,1,100,6.2,1803,4
2,6,0,0,50,5.0,1442,4
3,17,1,2,50,9.0,1363,4
1,2,1,2,100,10.0,887,3
0,1,0,1,0,9.6,1706,3
0,1,0,2,50,6.8,1020,5
1,2,0,1,0,6.3,1299,4
2,5,0,0,0,5.0,891,4
1,3,0,1,0,8.8,1702,4
1,3,0,2,0,7.4,534,4
3,12,0,2,50,9.0,1064,3
2,7,0,2,100,6.5,1935,3
3,15,0,0,50,5.4,2341,3
0,1,0,2,0,7.7,1179,3
0,1,0,1,100,5.3,2470,3
2,8,0,0,50,6.3,1220,3
2,7,0,2,100,5.1,1252,3
1,2,0,0,50,6.0,1342,3
3,10,0,2,100,8.5,1135,5
